# Clusters of non-late work items times series


Cluster 1	(35 Objects)  [Center object id =  395581]
395581:	AD	FD	TD	TD	AD
321679: AD	FD	AD	TD	AD
121340:	AD	FD	TD	TD	AD
211403:	AD	FD	TD	TD	AD
112034:	AD	FD	NM	TD	AD
302249: AD	FD	TD	AD	TD	AD
393762: FD	AD	FD	TD	AD	TD	
328354: AD	TD	FD	TD	AD	FD
312140:	AD	FD	OP	TD	TD	AD
321104:	AD	FD	TD	OP	AD	TD
311402: AD	FD	AD	TD	NM	AD
432104: AD	FD	AD	RD	TD	AD
482104: AD	FD	AD	FD	TD	AD
301421: AD	FD	AD	OP	FD	AD
073211: AD	FD	AD	TD	RD	AD
401142: AD	FD	AD	TD	AD	NM
102341:	OP	AD	FD	TD	OP	AD	
391076: FD	AD	TD	TD	FD	NM	AD
203242: AD	FD	NM	TD	AD	TD	AD
943232: AD	FD	FD	NM	AD	TD	AD
832413: AD	FD	BI	TD	AD	TD	AD
832110: FD	AD	OP	FD	TD	AD	TD	
411820: AD	TD	OP	TD	BI	AD	FD
182143: FD	AD	TD	TD	FD	NM	AD
392077: AD	TD	AD	FD	AD	NM	FD	TD	AD	
814312: AD	TD	AD	FD	AD	FD	FD	TD	AD	
013214: AD	TD	AD	FD	AD	FD	AD	TD	AD	
831210: NM	AD	TD	AD	FD	AD	NM	FD	TD	
848218: OP	AD	TD	AD	FD	AD	NM	FD	TD	
873320: OP	TD	AD	FD	AD	NM	FD	TD	AD	
848218: OP	AD	FD	AD	TD	AD	NM	FD	TD	AD	
347172: NM	AD	TD	AD	FD	AD	NM	FD	TD	AD	
831210: AD	NM	FD	TD	AD	FD	AD	NM	FD	TD	AD	
831414: AD	OP	FD	TD	AD	FD	AD	NM	FD	TD	AD	
239753: AD	TD	AD	TD	FD	TD	AD	TD	FD	FD	TD	FD	TD	AD	TD	AD	


Cluster 2	(27 Objects)  [Center object id =  200493]
200493:	AD	FD	AD	FD	AD	FD
384122: AD	FD	AD	FD	AD	FD
383554: AD	FD	AD	FD	NM	FD
391104: NM	AD	OP	AD	FD	AD
303580: AD	FD	AD	FD	AD	FD	RD
451131: AD	FD	AD	FD	AD	FD	AD
152545: AD	FD	AD	BI	OP	AD	FD	
235410: AD	FD	AD	FD	AD	NM	AD
504214: AD	FD	AD	FD	NM	AD	FD
421105: AD	FD	AD	FD	AD	FD	OP
355152: AD	FD	AD	FD	BI	AD	FD
154321: AD	FD	AD	FD	AD	FD	AD
503014:	AD	AD	FD	NM	AD	FD	AD	FD
251521: AD	FD	AD	FD	AD	FD	NM	AD
353343: NM	AD	FD	AD	FD	AD	FD	AD
451212: AD	FD	AD	FD	AD	OP	FD	NM	AD
052421: AD	FD	NM	AD	FD	AD	FD	NM	AD
540315: AD	FD	FD	AD	NM	NM	AD	TD	FD	AD
243986: FD	AD	FD	AD	TD	FD	AD	TD	AD	TD 
377366: AD	FD	FD	AD	NM	NM	AD	TD	FD	AD
377366: AD	FD	FD	AD	FD	TD	AD	TD	FD	AD
321091: AD	FD	AD	OP	AD	FD	AD	TD	AD	FD	TD
952594: FD	AD	FD	NM	AD	TD	FD	AD	TD	AD	TD 
524902: AD	FD	FD	AD	FD	TD	AD	TD	BI	FD	AD
388777: AD	FD	AD	FD	AD	FD	AD	TD	AD	FD	TD
337404: AD	FD	AD	TD	AD	TD	AD	TD	AD	FD	AD	FD	FD
235848: AD	FD	AD	FD	AD	FD	AD	TD	AD	FD	TD	FD	AD	TD	TD	FD	AD	TD


Cluster 3	(30 Objects)  [Center object id =  244242]
244242:	FD	TD	FD	TD	FD	AD
717561:	FD	TD	FD	TD	FD	AD
510746:	FD	TD	FD	TD	FD	AD
575214:	FD	TD	FD	NM	FD	AD
524145:	FD	TD	FD	NM	FD	AD
575466:	FD	TD	BI	TD	FD	AD
604507:	FD	NM	FD	TD	FD	AD
604721:	FD	TD	FD	TD	FD	OP	AD
675441:	FD	OP	TD	FD	TD	FD	AD
271771:	FD	TD	FD	TD	FD	NM	AD
214560:	FD	NM	TD	FD	TD	FD	AD
454641:	FD	TD	FD	OP	TD	FD	AD
757271:	FD	TD	FD	TD	BI	FD	AD
657564:	NM	FD	TD	FD	TD	FD	AD
754111:	FD	TD	BI	FD	TD	FD	NM	AD
722740:	FD	TD	FD	TD	FD	AD	NM	AD
712141:	FD	TD	FD	TD	OP	FD	NM	AD
472414:	FD	TD	FD	TD	BI	FD	RD	AD
242712:	FD	TD	FD	TD	FD	AD	FD	AD	
712127:	FD	TD	FD	TD	FD	AD	RD	AD
310689: FD	FD	TD	FD	AD	FD	AD	AD
774221: FD	FD	TD	FD	AD	FD	AD	NM
244209: TD	FD	TD	AD	FD	TD	FD	TD	AD
657761: FD	FD	TD	FD	AD	OP	FD	AD	AD
621627: TD	FD	TD	AD	FD	TD	FD	TD	AD
262427: AD	FD	TD	FD	OP	TD	FD	NM	TD	AD
169933: AD	FD	TD	FD	OP	TD	FD	NM	TD	AD
727670: FD	TD	NM	FD	TD	AD	FD	TD	FD	TD	AD
245250: FD	TD	NM	FD	TD	AD	FD	TD	FD	TD	AD
078541: OP	FD	TD	AD	TD	FD	NM	AD	FD	TD	NM	TD	AD


Cluster 4	(21 Objects)  [Center object id =  310617]
310617:	FD	AD	TD	AD	FD
986130:	FD	AD	TD	AD	FD
976210: FD	OP	AD	TD	AD	FD
927601: FD	AD	TD	AD	NM	FD
986327: FD	AD	BI	TD	AD	FD
879201: FD	TD	AD	FD	AD	TD
691253: NM	TD	AD	FD	AD	TD
320721: FD	OP	AD	TD	AD	FD
342604: FD	TD	AD	FD	AD	TD
169933: FD	AD	TD	AD	FD	TD	AD
560298: NM	FD	TD	AD	FD	AD	TD
912521: FD	AD	TD	AD	OP	TD	AD
730215: FD	AD	TD	AD	FD	NM	TD	AD
902017: FD	AD	TD	OP	FD	AD	RD	TD
356801: FD	AD	TD	AD	FD	AD	NM	TD
602987: TD	AD	OP	TD	AD	FD	AD	FD	TD
266362: TD	AD	OP	TD	AD	FD	AD	FD	TD
243986: FD	AD	FD	AD	TD	FD	AD	TD	AD	TD
750112: AD	FD	AD	NM	TD	AD	FD	AD	TD
341514: AD	FD	AD	NM	TD	AD	FD	AD	FD	TD
291653: OP	AD	FD	AD	TD	FD	NM	TD	AD	TD


Cluster 5	(12 Objects)  [Center object id =  399037]
399037:	TD	AD	TD
380891: TD	AD	TD
490870: TD	AD	TD
315869: TD	AD	NM
392430: TD	FD	TD
395618: TD	AD	TD	AD
320721: FD	OP	AD	TD
305281: TD	AD	TD	AD	TD
210243: TD	AD	TD	AD	TD
215918: TD	NM	AD	TD	AD
306239: NM	TD	AD	TD	AD
289587: TD	AD	TD	AD	FD	OP	AD	TD
